study_accession	sample_accession	analysis_accession	analysis_type	tax_id	scientific_name	submitted_ftp
PRJEB26925	SAMN05826998	ERZ652035	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652035/SRR4408036.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652035/ERZ652035.md5
PRJEB26925	SAMN05827194	ERZ652036	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652036/ERZ652036.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652036/SRR4408131.fasta.gz
PRJEB26925	SAMN05827132	ERZ652037	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652037/SRR4408055.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652037/ERZ652037.md5
PRJEB26925	SAMN05827179	ERZ652038	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652038/ERZ652038.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652038/SRR4408107.fasta.gz
PRJEB26925	SAMN05826997	ERZ652039	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652039/SRR4408025.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652039/ERZ652039.md5
PRJEB26925	SAMN05827195	ERZ652040	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652040/SRR4408133.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652040/ERZ652040.md5
PRJEB26925	SAMN05827215	ERZ652041	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652041/ERZ652041.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652041/SRR4408155.fasta.gz
PRJEB26925	SAMN05827029	ERZ652042	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652042/SRR4408233.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652042/ERZ652042.md5
PRJEB26925	SAMN05827250	ERZ652043	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652043/SRR4408193.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652043/ERZ652043.md5
PRJEB26925	SAMN05827114	ERZ652044	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652044/ERZ652044.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652044/SRR4408035.fasta.gz
PRJEB26925	SAMN05827227	ERZ652045	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652045/SRR4408168.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652045/ERZ652045.md5
PRJEB26925	SAMN05826991	ERZ652046	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652046/ERZ652046.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652046/SRR4408250.fasta.gz
PRJEB26925	SAMN05827210	ERZ652047	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652047/SRR4408149.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652047/ERZ652047.md5
PRJEB26925	SAMN05827166	ERZ652048	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652048/ERZ652048.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652048/SRR4408093.fasta.gz
PRJEB26925	SAMN05827222	ERZ652049	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652049/SRR4408162.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652049/ERZ652049.md5
PRJEB26925	SAMN05827066	ERZ652050	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652050/SRR4408274.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652050/ERZ652050.md5
PRJEB26925	SAMN05826995	ERZ652051	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652051/ERZ652051.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652051/SRR4408003.fasta.gz
PRJEB26925	SAMN05827211	ERZ652052	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652052/SRR4408150.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652052/ERZ652052.md5
PRJEB26925	SAMN05827240	ERZ652053	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652053/SRR4408182.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652053/ERZ652053.md5
PRJEB26925	SAMN05827135	ERZ652054	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652054/ERZ652054.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652054/SRR4408059.fasta.gz
PRJEB26925	SAMN05827059	ERZ652055	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652055/SRR4408266.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652055/ERZ652055.md5
PRJEB26925	SAMN05827010	ERZ652056	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652056/ERZ652056.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652056/SRR4408176.fasta.gz
PRJEB26925	SAMN05827269	ERZ652057	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652057/SRR4408214.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652057/ERZ652057.md5
PRJEB26925	SAMN05826992	ERZ652058	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652058/ERZ652058.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652058/SRR4408261.fasta.gz
PRJEB26925	SAMN05827064	ERZ652059	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652059/SRR4408271.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652059/ERZ652059.md5
PRJEB26925	SAMN05827242	ERZ652060	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652060/ERZ652060.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652060/SRR4408184.fasta.gz
PRJEB26925	SAMN05827013	ERZ652061	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652061/SRR4408209.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652061/ERZ652061.md5
PRJEB26925	SAMN05826987	ERZ652062	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652062/ERZ652062.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652062/SRR4408120.fasta.gz
PRJEB26925	SAMN05827143	ERZ652063	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652063/SRR4408067.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652063/ERZ652063.md5
PRJEB26925	SAMN05827208	ERZ652064	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652064/ERZ652064.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652064/SRR4408147.fasta.gz
PRJEB26925	SAMN05827190	ERZ652065	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652065/SRR4408127.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652065/ERZ652065.md5
PRJEB26925	SAMN05827049	ERZ652066	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652066/SRR4408255.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652066/ERZ652066.md5
PRJEB26925	SAMN05827101	ERZ652067	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652067/SRR4408021.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652067/ERZ652067.md5
PRJEB26925	SAMN05827104	ERZ652068	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652068/SRR4408024.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652068/ERZ652068.md5
PRJEB26925	SAMN05827149	ERZ652069	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652069/SRR4408074.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652069/ERZ652069.md5
PRJEB26925	SAMN05827221	ERZ652070	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652070/SRR4408161.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652070/ERZ652070.md5
PRJEB26925	SAMN05827144	ERZ652071	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652071/ERZ652071.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652071/SRR4408068.fasta.gz
PRJEB26925	SAMN05827177	ERZ652072	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652072/SRR4408105.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652072/ERZ652072.md5
PRJEB26925	SAMN05827200	ERZ652073	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652073/ERZ652073.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652073/SRR4408138.fasta.gz
PRJEB26925	SAMN05827086	ERZ652074	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652074/SRR4408005.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652074/ERZ652074.md5
PRJEB26925	SAMN05827151	ERZ652075	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652075/SRR4408076.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652075/ERZ652075.md5
PRJEB26925	SAMN05827123	ERZ652076	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652076/SRR4408045.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652076/ERZ652076.md5
PRJEB26925	SAMN05827180	ERZ652077	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652077/SRR4408108.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652077/ERZ652077.md5
PRJEB26925	SAMN05827095	ERZ652078	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652078/ERZ652078.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652078/SRR4408015.fasta.gz
PRJEB26925	SAMN05827054	ERZ652079	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652079/SRR4408260.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652079/ERZ652079.md5
PRJEB26925	SAMN05827071	ERZ652080	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652080/SRR4408279.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652080/ERZ652080.md5
PRJEB26925	SAMN05827057	ERZ652081	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652081/ERZ652081.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652081/SRR4408264.fasta.gz
PRJEB26925	SAMN05827187	ERZ652082	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652082/SRR4408124.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652082/ERZ652082.md5
PRJEB26925	SAMN05827153	ERZ652083	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652083/SRR4408078.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652083/ERZ652083.md5
PRJEB26925	SAMN05827239	ERZ652084	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652084/ERZ652084.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652084/SRR4408181.fasta.gz
PRJEB26925	SAMN05827000	ERZ652085	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652085/ERZ652085.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652085/SRR4408058.fasta.gz
PRJEB26925	SAMN05827237	ERZ652086	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652086/SRR4408179.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652086/ERZ652086.md5
PRJEB26925	SAMN05826988	ERZ652087	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652087/ERZ652087.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652087/SRR4408217.fasta.gz
PRJEB26925	SAMN05827044	ERZ652088	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652088/SRR4408249.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652088/ERZ652088.md5
PRJEB26925	SAMN05827159	ERZ652089	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652089/ERZ652089.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652089/SRR4408085.fasta.gz
PRJEB26925	SAMN05827105	ERZ652090	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652090/SRR4408026.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652090/ERZ652090.md5
PRJEB26925	SAMN05827136	ERZ652091	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652091/SRR4408060.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652091/ERZ652091.md5
PRJEB26925	SAMN05827204	ERZ652092	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652092/SRR4408142.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652092/ERZ652092.md5
PRJEB26925	SAMN05827028	ERZ652093	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652093/SRR4408232.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652093/ERZ652093.md5
PRJEB26925	SAMN05827075	ERZ652094	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652094/ERZ652094.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652094/SRR4408284.fasta.gz
PRJEB26925	SAMN05827118	ERZ652095	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652095/SRR4408040.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652095/ERZ652095.md5
PRJEB26925	SAMN05827060	ERZ652096	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652096/ERZ652096.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652096/SRR4408267.fasta.gz
PRJEB26925	SAMN05826985	ERZ652097	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652097/SRR4408001.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652097/ERZ652097.md5
PRJEB26925	SAMN05827100	ERZ652098	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652098/ERZ652098.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652098/SRR4408020.fasta.gz
PRJEB26925	SAMN05827015	ERZ652099	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652099/SRR4408218.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652099/ERZ652099.md5
PRJEB26925	SAMN05827216	ERZ652100	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652100/ERZ652100.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652100/SRR4408156.fasta.gz
PRJEB26925	SAMN05827128	ERZ652101	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652101/SRR4408051.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652101/ERZ652101.md5
PRJEB26925	SAMN05827107	ERZ652102	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652102/ERZ652102.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652102/SRR4408028.fasta.gz
PRJEB26925	SAMN05827063	ERZ652103	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652103/ERZ652103.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652103/SRR4408270.fasta.gz
PRJEB26925	SAMN05827048	ERZ652104	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652104/ERZ652104.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652104/SRR4408254.fasta.gz
PRJEB26925	SAMN05827155	ERZ652105	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652105/SRR4408081.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652105/ERZ652105.md5
PRJEB26925	SAMN05827102	ERZ652106	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652106/ERZ652106.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652106/SRR4408022.fasta.gz
PRJEB26925	SAMN05827176	ERZ652107	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652107/ERZ652107.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652107/SRR4408104.fasta.gz
PRJEB26925	SAMN05827255	ERZ652108	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652108/ERZ652108.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652108/SRR4408199.fasta.gz
PRJEB26925	SAMN05827267	ERZ652109	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652109/SRR4408212.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652109/ERZ652109.md5
PRJEB26925	SAMN05827261	ERZ652110	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652110/ERZ652110.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652110/SRR4408205.fasta.gz
PRJEB26925	SAMN05826993	ERZ652111	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652111/SRR4408272.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652111/ERZ652111.md5
PRJEB26925	SAMN05827175	ERZ652112	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652112/SRR4408103.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652112/ERZ652112.md5
PRJEB26925	SAMN05827264	ERZ652113	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652113/SRR4408208.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652113/ERZ652113.md5
PRJEB26925	SAMN05827163	ERZ652114	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652114/ERZ652114.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652114/SRR4408089.fasta.gz
PRJEB26925	SAMN05827127	ERZ652115	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652115/SRR4408050.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652115/ERZ652115.md5
PRJEB26925	SAMN05827058	ERZ652116	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652116/SRR4408265.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652116/ERZ652116.md5
PRJEB26925	SAMN05827009	ERZ652117	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652117/SRR4408165.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652117/ERZ652117.md5
PRJEB26925	SAMN05827043	ERZ652118	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652118/ERZ652118.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652118/SRR4408248.fasta.gz
PRJEB26925	SAMN05827191	ERZ652119	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652119/SRR4408128.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652119/ERZ652119.md5
PRJEB26925	SAMN05827121	ERZ652120	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652120/ERZ652120.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652120/SRR4408043.fasta.gz
PRJEB26925	SAMN05827113	ERZ652121	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652121/SRR4408034.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652121/ERZ652121.md5
PRJEB26925	SAMN05827168	ERZ652122	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652122/SRR4408095.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652122/ERZ652122.md5
PRJEB26925	SAMN05827256	ERZ652123	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652123/SRR4408200.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652123/ERZ652123.md5
PRJEB26925	SAMN05827234	ERZ652124	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652124/ERZ652124.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652124/SRR4408175.fasta.gz
PRJEB26925	SAMN05827236	ERZ652125	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652125/SRR4408178.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652125/ERZ652125.md5
PRJEB26925	SAMN05827181	ERZ652126	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652126/SRR4408109.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652126/ERZ652126.md5
PRJEB26925	SAMN05827178	ERZ652127	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652127/ERZ652127.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652127/SRR4408106.fasta.gz
PRJEB26925	SAMN05827099	ERZ652128	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652128/SRR4408019.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652128/ERZ652128.md5
PRJEB26925	SAMN05827217	ERZ652129	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652129/ERZ652129.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652129/SRR4408157.fasta.gz
PRJEB26925	SAMN05827206	ERZ652130	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652130/SRR4408145.fasta.gz;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652130/ERZ652130.md5
PRJEB26925	SAMN05827129	ERZ652131	SEQUENCE_ASSEMBLY	408170	human gut metagenome	ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652131/ERZ652131.md5;ftp.sra.ebi.ac.uk/vol1/ERZ652/ERZ652131/SRR4408052.fasta.gz
